Model,Type,Rank,European Values,Parameters,Vocabulary,Context,Commercial,Merge,<a href='https://euroeval.com/datasets/dutch#dbrd'>dbrd</a>,<a href='https://euroeval.com/datasets/dutch#conll-nl'>conll_nl</a>,<a href='https://euroeval.com/datasets/dutch#scala-nl'>scala_nl</a>,<a href='https://euroeval.com/datasets/dutch#squad-nl'>squad_nl</a>,<a href='https://euroeval.com/datasets/dutch#wiki-lingua-nl'>wiki_lingua_nl</a>,<a href='https://euroeval.com/datasets/dutch#mmlu-nl'>mmlu_nl</a>,<a href='https://euroeval.com/datasets/dutch#hellaswag-nl'>hellaswag_nl</a>,<a href='https://euroeval.com/datasets/dutch#duidelijke-taal'>duidelijke_taal</a>,dbrd_version,conll_nl_version,scala_nl_version,squad_nl_version,wiki_lingua_nl_version,mmlu_nl_version,hellaswag_nl_version,duidelijke_taal_version
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#medium</a>,🤔,1.83@@1.83,?,21511953984.0,201088.0,131072.0,✓,✗,88.40 ± 0.45 / 94.20 ± 0.22@@88.40,62.23 ± 2.22 / 43.27 ± 2.43@@62.23,50.28 ± 1.26 / 73.14 ± 0.71@@50.28,67.34 ± 0.81 / 44.78 ± 1.26@@67.34,64.52 ± 0.08 / 13.06 ± 0.21@@64.52,72.59 ± 0.53 / 79.43 ± 0.39@@72.59,54.59 ± 1.25 / 65.68 ± 0.92@@54.59,52.55 ± 1.38 / 57.71 ± 0.94@@52.55,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-12b-it'>google/gemma-3-12b-it</a>,📝,1.83@@1.83,?,12187325040.0,262144.0,?,✓,✗,91.16 ± 0.93 / 95.54 ± 0.51@@91.16,57.41 ± 1.58 / 39.79 ± 1.37@@57.41,52.67 ± 1.70 / 74.91 ± 1.28@@52.67,74.05 ± 0.99 / 55.75 ± 1.19@@74.05,65.50 ± 0.19 / 16.78 ± 0.27@@65.50,57.26 ± 0.69 / 67.79 ± 0.53@@57.26,65.70 ± 0.94 / 74.19 ± 0.71@@65.70,52.68 ± 1.44 / 69.57 ± 1.12@@52.68,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#low</a>,🤔,1.84@@1.84,?,21511953984.0,201088.0,131072.0,✓,✗,87.55 ± 0.55 / 93.76 ± 0.28@@87.55,65.02 ± 2.36 / 48.85 ± 2.69@@65.02,48.43 ± 1.16 / 69.95 ± 1.07@@48.43,64.01 ± 1.29 / 42.17 ± 1.58@@64.01,64.74 ± 0.11 / 13.87 ± 0.20@@64.74,65.39 ± 1.19 / 74.03 ± 0.90@@65.39,54.09 ± 1.69 / 65.16 ± 1.25@@54.09,56.75 ± 1.37 / 70.74 ± 0.95@@56.75,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16'>nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-BF16#no-thinking</a>,📝,1.86@@1.86,?,31577937344.0,131072.0,262144.0,✓,✗,90.04 ± 0.62 / 94.92 ± 0.32@@90.04,62.95 ± 2.10 / 41.35 ± 1.83@@62.95,46.59 ± 1.54 / 72.93 ± 0.83@@46.59,79.09 ± 0.72 / 65.75 ± 0.51@@79.09,66.39 ± 0.38 / 16.12 ± 0.41@@66.39,54.57 ± 0.99 / 65.75 ± 0.73@@54.57,53.54 ± 1.33 / 64.82 ± 1.08@@53.54,52.88 ± 0.77 / 69.50 ± 0.97@@52.88,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepcogito/cogito-v1-preview-qwen-14B'>deepcogito/cogito-v1-preview-qwen-14B</a>,📝,1.87@@1.87,?,14765947904.0,151665.0,131072.0,✓,✗,89.97 ± 0.88 / 94.82 ± 0.49@@89.97,68.68 ± 1.38 / 51.10 ± 2.79@@68.68,58.36 ± 1.56 / 78.03 ± 1.20@@58.36,76.42 ± 0.70 / 57.94 ± 1.05@@76.42,65.44 ± 0.21 / 16.22 ± 0.21@@65.44,69.12 ± 0.86 / 76.81 ± 0.64@@69.12,75.68 ± 0.78 / 81.63 ± 0.60@@75.68,29.68 ± 0.64 / 42.52 ± 0.43@@29.68,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-8B'>deepcogito/cogito-v1-preview-llama-8B</a>,📝,1.89@@1.89,?,8030261248.0,128256.0,131072.0,✓,✗,90.84 ± 0.71 / 95.36 ± 0.37@@90.84,58.69 ± 1.53 / 35.13 ± 1.33@@58.69,49.15 ± 1.38 / 73.79 ± 0.89@@49.15,74.15 ± 0.69 / 56.04 ± 0.85@@74.15,65.51 ± 0.11 / 16.54 ± 0.22@@65.51,48.08 ± 0.93 / 60.74 ± 0.74@@48.08,59.20 ± 0.93 / 69.25 ± 0.69@@59.20,54.98 ± 1.10 / 70.02 ± 1.14@@54.98,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-8B'>Qwen/Qwen3-8B#no-thinking</a>,📝,1.90@@1.90,?,8190735360.0,151936.0,40960.0,✓,✗,86.57 ± 1.30 / 92.96 ± 0.77@@86.57,62.26 ± 1.33 / 48.19 ± 3.22@@62.26,43.71 ± 1.65 / 67.49 ± 1.53@@43.71,76.78 ± 1.02 / 62.48 ± 1.00@@76.78,64.91 ± 0.15 / 14.79 ± 0.28@@64.91,52.83 ± 0.75 / 64.51 ± 0.56@@52.83,54.73 ± 0.65 / 65.71 ± 0.52@@54.73,54.13 ± 0.99 / 69.04 ± 1.13@@54.13,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/swiss-ai/Apertus-70B-Instruct-2509'>swiss-ai/Apertus-70B-Instruct-2509</a>,📝,1.93@@1.93,?,70599864480.0,131072.0,65536.0,✗,✗,89.68 ± 1.37 / 94.66 ± 0.77@@89.68,52.01 ± 1.86 / 27.25 ± 1.19@@52.01,53.73 ± 2.18 / 75.64 ± 1.47@@53.73,69.70 ± 0.81 / 49.20 ± 1.05@@69.70,67.08 ± 0.16 / 17.58 ± 0.24@@67.08,47.47 ± 0.81 / 60.38 ± 0.62@@47.47,57.87 ± 0.47 / 68.08 ± 0.37@@57.87,53.85 ± 2.33 / 66.06 ± 3.16@@53.85,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3n-E4B-it'>google/gemma-3n-E4B-it</a>,📝,1.95@@1.95,?,7849978192.0,262400.0,?,✓,✗,89.67 ± 0.83 / 94.75 ± 0.45@@89.67,59.92 ± 1.46 / 36.46 ± 2.88@@59.92,46.77 ± 2.45 / 71.77 ± 1.99@@46.77,71.79 ± 0.70 / 48.96 ± 1.64@@71.79,65.71 ± 0.14 / 15.70 ± 0.18@@65.71,47.50 ± 0.65 / 60.50 ± 0.48@@47.50,55.10 ± 0.76 / 66.09 ± 0.55@@55.10,53.23 ± 1.26 / 69.82 ± 1.02@@53.23,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite'>gemini/gemini-2.5-flash-lite#no-thinking (zero-shot, val)</a>",📝,1.97@@1.97,?,?,256128.0,1048576.0,✓,✗,92.18 ± 1.32 / 96.03 ± 0.70@@92.18,55.55 ± 3.87 / 38.68 ± 2.35@@55.55,59.09 ± 1.92 / 79.48 ± 0.95@@59.09,74.55 ± 0.95 / 49.89 ± 1.20@@74.55,63.86 ± 0.06 / 12.49 ± 0.15@@63.86,67.65 ± 2.25 / 75.70 ± 1.75@@67.65,60.31 ± 3.11 / 70.27 ± 2.35@@60.31,39.34 ± 1.11 / 58.09 ± 4.30@@39.34,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-4B'>Qwen/Qwen3-4B#no-thinking</a>,📝,2.02@@2.02,?,4022468096.0,151936.0,40960.0,✓,✗,84.25 ± 1.44 / 91.80 ± 0.88@@84.25,60.32 ± 2.08 / 39.83 ± 2.79@@60.32,46.99 ± 1.10 / 73.17 ± 0.67@@46.99,74.57 ± 0.91 / 60.89 ± 1.16@@74.57,65.15 ± 0.16 / 14.90 ± 0.19@@65.15,46.89 ± 1.20 / 60.02 ± 0.91@@46.89,46.12 ± 1.40 / 59.45 ± 1.05@@46.12,51.48 ± 0.80 / 68.30 ± 1.15@@51.48,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3-1125-32B'>allenai/Olmo-3-1125-32B</a>,🧠,2.04@@2.04,?,32233522176.0,100278.0,65536.0,✓,✗,88.79 ± 1.16 / 94.10 ± 0.65@@88.79,64.56 ± 1.37 / 55.58 ± 1.84@@64.56,20.87 ± 6.69 / 46.85 ± 6.31@@20.87,85.95 ± 0.38 / 72.08 ± 1.17@@85.95,69.38 ± 0.72 / 27.85 ± 0.72@@69.38,42.01 ± 0.79 / 56.28 ± 0.57@@42.01,39.48 ± 2.56 / 52.10 ± 2.46@@39.48,52.04 ± 1.05 / 68.14 ± 1.23@@52.04,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-22B-Instruct-2512'>utter-project/EuroLLM-22B-Instruct-2512</a>,📝,2.05@@2.05,?,22637328384.0,128000.0,32768.0,✓,✗,90.39 ± 0.47 / 95.15 ± 0.25@@90.39,57.70 ± 2.20 / 37.17 ± 0.65@@57.70,61.22 ± 1.98 / 80.40 ± 1.04@@61.22,64.11 ± 2.77 / 47.70 ± 3.28@@64.11,54.86 ± 6.84 / 15.26 ± 1.94@@54.86,49.48 ± 0.94 / 62.07 ± 0.70@@49.48,53.18 ± 1.51 / 64.47 ± 1.17@@53.18,54.88 ± 1.84 / 68.99 ± 2.83@@54.88,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-22B-2512'>utter-project/EuroLLM-22B-2512</a>,🧠,2.06@@2.06,?,22637328384.0,128000.0,32768.0,✓,✗,88.52 ± 4.16 / 94.00 ± 2.52@@88.52,57.29 ± 2.44 / 37.14 ± 2.20@@57.29,30.48 ± 5.36 / 52.43 ± 5.51@@30.48,77.16 ± 2.19 / 63.82 ± 1.69@@77.16,67.69 ± 1.17 / 21.29 ± 1.78@@67.69,45.54 ± 1.11 / 58.75 ± 0.82@@45.54,29.71 ± 2.70 / 44.87 ± 2.19@@29.71,59.48 ± 1.45 / 71.30 ± 1.40@@59.48,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-4.0-micro'>ibm-granite/granite-4.0-micro</a>,📝,2.09@@2.09,?,3402836480.0,100352.0,131072.0,✓,✗,87.17 ± 1.39 / 93.32 ± 0.81@@87.17,58.56 ± 1.73 / 40.27 ± 2.30@@58.56,42.25 ± 1.13 / 69.77 ± 1.10@@42.25,73.99 ± 1.51 / 62.30 ± 1.11@@73.99,67.35 ± 0.43 / 18.74 ± 0.65@@67.35,36.57 ± 0.90 / 52.07 ± 0.71@@36.57,41.76 ± 2.17 / 55.69 ± 1.81@@41.76,51.41 ± 2.50 / 65.71 ± 3.04@@51.41,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct-DPO'>allenai/Olmo-3.1-32B-Instruct-DPO</a>,📝,2.11@@2.11,?,32233522176.0,100278.0,65536.0,✗,✗,91.62 ± 0.74 / 95.74 ± 0.40@@91.62,62.21 ± 1.59 / 51.42 ± 3.53@@62.21,42.01 ± 1.44 / 70.90 ± 0.74@@42.01,74.25 ± 2.82 / 56.36 ± 3.53@@74.25,66.37 ± 0.21 / 16.55 ± 0.39@@66.37,42.33 ± 1.06 / 56.49 ± 0.80@@42.33,39.05 ± 1.12 / 54.21 ± 0.87@@39.05,45.05 ± 2.50 / 55.96 ± 4.59@@45.05,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.1-8B-Instruct'>meta-llama/Llama-3.1-8B-Instruct</a>,📝,2.12@@2.12,?,8030261248.0,128256.0,131072.0,✓,✗,89.98 ± 0.64 / 94.92 ± 0.35@@89.98,61.68 ± 1.94 / 42.64 ± 1.85@@61.68,36.14 ± 1.51 / 64.97 ± 1.71@@36.14,68.14 ± 0.60 / 38.60 ± 1.20@@68.14,67.43 ± 0.17 / 18.92 ± 0.26@@67.43,37.21 ± 0.80 / 52.83 ± 0.61@@37.21,42.80 ± 1.49 / 57.01 ± 1.17@@42.80,49.24 ± 1.65 / 65.56 ± 1.80@@49.24,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-9B'>utter-project/EuroLLM-9B</a>,🧠,2.12@@2.12,?,9152319488.0,128000.0,4096.0,✓,✗,86.93 ± 3.74 / 93.12 ± 2.22@@86.93,55.96 ± 2.14 / 34.41 ± 1.67@@55.96,35.34 ± 2.44 / 65.91 ± 2.33@@35.34,79.92 ± 1.20 / 67.95 ± 1.14@@79.92,67.89 ± 1.05 / 21.86 ± 1.72@@67.89,35.52 ± 0.78 / 51.48 ± 0.58@@35.52,22.96 ± 2.05 / 39.68 ± 1.99@@22.96,56.49 ± 1.42 / 70.46 ± 1.11@@56.49,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ibm-granite/granite-4.0-h-micro'>ibm-granite/granite-4.0-h-micro</a>,📝,2.15@@2.15,?,3191396096.0,100352.0,131072.0,✓,✗,89.13 ± 0.68 / 94.51 ± 0.36@@89.13,60.24 ± 1.42 / 44.53 ± 2.96@@60.24,24.45 ± 1.90 / 61.42 ± 1.05@@24.45,75.52 ± 0.96 / 62.32 ± 0.80@@75.52,67.05 ± 1.06 / 18.11 ± 1.39@@67.05,37.73 ± 1.19 / 53.18 ± 0.88@@37.73,38.68 ± 1.80 / 52.77 ± 1.65@@38.68,52.93 ± 0.94 / 68.23 ± 0.95@@52.93,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct'>allenai/Olmo-3.1-32B-Instruct</a>,📝,2.18@@2.18,?,32233522176.0,100278.0,65536.0,✗,✗,91.44 ± 0.70 / 95.65 ± 0.37@@91.44,62.17 ± 1.81 / 51.12 ± 2.95@@62.17,39.24 ± 2.02 / 69.26 ± 1.25@@39.24,69.80 ± 3.26 / 53.23 ± 3.92@@69.80,66.40 ± 0.21 / 16.56 ± 0.40@@66.40,40.90 ± 1.01 / 55.37 ± 0.78@@40.90,36.21 ± 1.78 / 52.06 ± 1.36@@36.21,44.08 ± 2.13 / 54.35 ± 3.37@@44.08,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Llama-3.1-Tulu-3-8B-SFT'>allenai/Llama-3.1-Tulu-3-8B-SFT</a>,📝,2.19@@2.19,?,8030326784.0,128264.0,131072.0,✓,✗,88.18 ± 0.88 / 93.83 ± 0.49@@88.18,63.02 ± 1.50 / 49.39 ± 1.78@@63.02,32.65 ± 2.69 / 63.37 ± 1.57@@32.65,72.45 ± 1.46 / 56.63 ± 1.15@@72.45,68.34 ± 1.23 / 21.37 ± 1.73@@68.34,32.86 ± 1.56 / 49.51 ± 1.17@@32.86,25.17 ± 1.84 / 43.42 ± 1.48@@25.17,50.80 ± 1.75 / 67.53 ± 1.29@@50.80,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.1-8B'>meta-llama/Llama-3.1-8B</a>,🧠,2.20@@2.20,?,8030261248.0,128256.0,131072.0,✓,✗,91.67 ± 0.22 / 95.74 ± 0.12@@91.67,65.87 ± 1.90 / 46.02 ± 1.99@@65.87,29.79 ± 4.18 / 55.87 ± 4.73@@29.79,77.35 ± 1.66 / 62.80 ± 1.04@@77.35,65.74 ± 0.81 / 20.37 ± 1.30@@65.74,36.19 ± 1.06 / 51.89 ± 0.79@@36.19,24.62 ± 1.02 / 41.77 ± 1.15@@24.62,49.73 ± 1.91 / 66.99 ± 1.40@@49.73,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/speakleash/Bielik-11B-v3-Base-20250730'>speakleash/Bielik-11B-v3-Base-20250730</a>,🧠,2.21@@2.21,?,11168796672.0,32128.0,32768.0,✓,✗,68.05 ± 11.98 / 80.09 ± 9.06@@68.05,61.54 ± 2.22 / 43.65 ± 1.64@@61.54,30.51 ± 4.37 / 57.22 ± 5.72@@30.51,79.89 ± 1.83 / 67.25 ± 1.59@@79.89,67.21 ± 1.39 / 21.34 ± 2.01@@67.21,40.27 ± 1.04 / 54.57 ± 0.81@@40.27,15.99 ± 1.91 / 35.11 ± 1.41@@15.99,55.88 ± 1.11 / 69.77 ± 1.23@@55.88,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/ReBatch/Llama-3-8B-dutch'>ReBatch/Llama-3-8B-dutch</a>,🧠,2.32@@2.32,?,8030277632.0,128258.0,8445.0,✗,✗,91.69 ± 0.81 / 95.82 ± 0.43@@91.69,60.14 ± 2.00 / 44.91 ± 2.19@@60.14,15.67 ± 3.75 / 40.14 ± 2.65@@15.67,71.98 ± 2.28 / 58.63 ± 2.03@@71.98,64.49 ± 1.40 / 18.40 ± 1.70@@64.49,36.13 ± 1.24 / 51.76 ± 0.92@@36.13,28.25 ± 2.23 / 44.23 ± 2.03@@28.25,49.71 ± 1.75 / 67.37 ± 1.41@@49.71,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/speakleash/Bielik-11B-v3.0-Instruct'>speakleash/Bielik-11B-v3.0-Instruct</a>,📝,2.32@@2.32,?,11168796672.0,32128.0,32768.0,✓,✗,89.87 ± 0.92 / 94.76 ± 0.52@@89.87,59.37 ± 1.25 / 44.43 ± 1.84@@59.37,56.36 ± 1.62 / 77.60 ± 1.16@@56.36,24.79 ± 1.12 / 0.00 ± 0.00@@24.79,67.10 ± 1.04 / 17.95 ± 0.98@@67.10,51.43 ± 1.05 / 63.55 ± 0.78@@51.43,57.98 ± 2.35 / 68.12 ± 1.84@@57.98,33.26 ± 0.79 / 41.53 ± 0.89@@33.26,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3.1-32B-Instruct-SFT'>allenai/Olmo-3.1-32B-Instruct-SFT</a>,📝,2.32@@2.32,?,32233522176.0,100278.0,65536.0,✗,✗,90.44 ± 0.65 / 95.05 ± 0.35@@90.44,66.44 ± 1.33 / 55.53 ± 2.46@@66.44,39.83 ± 2.32 / 69.63 ± 1.22@@39.83,48.23 ± 7.05 / 31.51 ± 8.85@@48.23,67.11 ± 0.83 / 21.42 ± 1.12@@67.11,41.87 ± 1.05 / 56.17 ± 0.79@@41.87,39.56 ± 1.24 / 54.46 ± 0.99@@39.56,35.56 ± 5.83 / 58.02 ± 4.07@@35.56,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-4b-it'>google/gemma-3-4b-it</a>,📝,2.35@@2.35,?,4300079472.0,262144.0,?,✓,✗,83.25 ± 1.12 / 91.29 ± 0.68@@83.25,52.23 ± 2.15 / 42.12 ± 2.26@@52.23,37.12 ± 1.07 / 67.85 ± 0.95@@37.12,66.96 ± 0.89 / 44.12 ± 2.12@@66.96,66.27 ± 0.17 / 16.71 ± 0.28@@66.27,36.70 ± 1.00 / 52.22 ± 0.75@@36.70,33.82 ± 0.74 / 49.52 ± 0.74@@33.82,44.63 ± 1.84 / 58.29 ± 3.63@@44.63,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/robinsmits/Qwen1.5-7B-Dutch-Chat-Sft-Bf16'>robinsmits/Qwen1.5-7B-Dutch-Chat-Sft-Bf16</a>,📝,2.40@@2.40,?,7718948864.0,151646.0,32768.0,✗,✗,89.05 ± 0.89 / 94.47 ± 0.46@@89.05,56.83 ± 2.31 / 46.81 ± 2.87@@56.83,23.58 ± 2.69 / 50.85 ± 3.74@@23.58,67.70 ± 0.88 / 43.32 ± 2.07@@67.70,65.06 ± 1.20 / 18.45 ± 1.09@@65.06,33.73 ± 0.75 / 50.05 ± 0.57@@33.73,29.29 ± 1.83 / 45.90 ± 1.77@@29.29,44.45 ± 1.55 / 62.12 ± 1.80@@44.45,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/google/gemma-3-4b-pt'>google/gemma-3-4b-pt</a>,🧠,2.41@@2.41,?,4300079472.0,262144.0,?,✓,✗,85.77 ± 1.87 / 92.39 ± 1.10@@85.77,47.17 ± 1.43 / 39.39 ± 1.47@@47.17,18.62 ± 2.78 / 51.17 ± 4.95@@18.62,76.97 ± 1.21 / 61.49 ± 1.24@@76.97,63.27 ± 0.95 / 17.89 ± 1.75@@63.27,36.50 ± 0.70 / 52.09 ± 0.55@@36.50,23.12 ± 1.29 / 40.68 ± 1.06@@23.12,53.20 ± 1.74 / 68.11 ± 1.75@@53.20,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/allenai/Olmo-3-1025-7B'>allenai/Olmo-3-1025-7B</a>,🧠,2.45@@2.45,?,7298011136.0,100278.0,65536.0,✓,✗,88.83 ± 0.79 / 94.33 ± 0.43@@88.83,58.82 ± 2.37 / 39.91 ± 2.50@@58.82,18.24 ± 2.39 / 56.11 ± 2.61@@18.24,78.14 ± 0.49 / 62.96 ± 1.32@@78.14,61.21 ± 1.36 / 17.37 ± 1.39@@61.21,24.80 ± 0.76 / 43.39 ± 0.60@@24.80,17.09 ± 1.66 / 37.51 ± 1.35@@17.09,49.09 ± 1.54 / 65.94 ± 1.49@@49.09,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/speakleash/Bielik-11B-v2.6-Instruct'>speakleash/Bielik-11B-v2.6-Instruct</a>,📝,2.46@@2.46,?,11168796672.0,32128.0,32768.0,✓,✗,84.53 ± 1.52 / 91.72 ± 0.90@@84.53,66.15 ± 1.44 / 40.12 ± 1.66@@66.15,48.48 ± 2.17 / 72.69 ± 1.53@@48.48,20.88 ± 0.74 / 0.02 ± 0.02@@20.88,66.41 ± 0.30 / 16.49 ± 0.29@@66.41,42.44 ± 1.12 / 56.76 ± 0.83@@42.44,45.79 ± 1.37 / 58.83 ± 1.07@@45.79,31.65 ± 0.85 / 41.70 ± 0.33@@31.65,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B#no-thinking</a>,📝,2.48@@2.48,?,2031739904.0,151936.0,40960.0,✓,✗,82.91 ± 1.33 / 91.17 ± 0.86@@82.91,41.50 ± 2.26 / 27.77 ± 1.65@@41.50,31.21 ± 2.84 / 60.79 ± 4.46@@31.21,66.08 ± 1.02 / 50.65 ± 1.04@@66.08,65.23 ± 0.33 / 14.30 ± 0.37@@65.23,29.27 ± 0.92 / 46.66 ± 0.80@@29.27,24.98 ± 1.89 / 42.31 ± 2.28@@24.98,50.22 ± 1.22 / 66.69 ± 1.30@@50.22,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/meta-llama/Llama-3.2-3B-Instruct'>meta-llama/Llama-3.2-3B-Instruct</a>,📝,2.49@@2.49,?,3212749824.0,128256.0,131072.0,✓,✗,87.06 ± 0.76 / 93.49 ± 0.38@@87.06,50.00 ± 2.02 / 44.00 ± 1.69@@50.00,23.52 ± 2.52 / 60.73 ± 1.48@@23.52,64.18 ± 1.40 / 48.19 ± 1.19@@64.18,66.74 ± 0.23 / 17.66 ± 0.36@@66.74,27.49 ± 1.08 / 45.11 ± 0.74@@27.49,21.28 ± 1.15 / 40.50 ± 0.93@@21.28,45.08 ± 2.52 / 63.91 ± 2.38@@45.08,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/utter-project/EuroLLM-9B-Instruct'>utter-project/EuroLLM-9B-Instruct</a>,📝,2.51@@2.51,?,9152319488.0,128000.0,4096.0,✗,✗,89.05 ± 1.06 / 94.44 ± 0.58@@89.05,56.24 ± 1.98 / 30.62 ± 2.25@@56.24,37.38 ± 4.42 / 61.36 ± 5.00@@37.38,70.44 ± 2.16 / 57.85 ± 1.91@@70.44,63.88 ± 0.28 / 14.05 ± 0.24@@63.88,34.79 ± 1.19 / 50.59 ± 0.94@@34.79,25.03 ± 2.39 / 40.97 ± 2.75@@25.03,30.90 ± 1.37 / 42.45 ± 0.32@@30.90,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#high</a>,🤔,2.51@@2.51,?,21511953984.0,201088.0,131072.0,✓,✗,87.51 ± 0.44 / 93.75 ± 0.22@@87.51,50.09 ± 2.63 / 37.13 ± 1.72@@50.09,43.69 ± 1.23 / 71.75 ± 0.67@@43.69,64.55 ± 0.79 / 47.54 ± 1.00@@64.55,48.58 ± 2.18 / 10.13 ± 0.52@@48.58,67.90 ± 1.62 / 75.32 ± 1.37@@67.90,47.84 ± 1.46 / 59.70 ± 1.20@@47.84,29.68 ± 3.43 / 51.85 ± 4.13@@29.68,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/BramVanroy/GEITje-7B-ultra-sft'>BramVanroy/GEITje-7B-ultra-sft</a>,📝,2.51@@2.51,?,7241732096.0,32000.0,8192.0,✗,✗,87.78 ± 1.41 / 93.64 ± 0.82@@87.78,39.41 ± 2.93 / 30.59 ± 1.59@@39.41,16.10 ± 2.34 / 52.05 ± 3.60@@16.10,66.88 ± 1.12 / 51.66 ± 1.62@@66.88,67.74 ± 0.43 / 20.32 ± 0.57@@67.74,25.80 ± 0.75 / 42.85 ± 0.76@@25.80,12.49 ± 2.15 / 33.04 ± 2.08@@12.49,54.15 ± 1.34 / 68.97 ± 1.38@@54.15,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
<a href='https://hf.co/deepcogito/cogito-v1-preview-llama-3B'>deepcogito/cogito-v1-preview-llama-3B</a>,📝,2.56@@2.56,?,3606752256.0,128256.0,131072.0,✓,✗,87.30 ± 0.82 / 93.53 ± 0.47@@87.30,49.47 ± 2.13 / 39.70 ± 2.03@@49.47,31.80 ± 2.01 / 60.14 ± 2.71@@31.80,67.59 ± 1.66 / 53.67 ± 1.69@@67.59,65.42 ± 0.09 / 16.17 ± 0.21@@65.42,34.15 ± 1.17 / 50.42 ± 0.92@@34.15,38.25 ± 1.15 / 53.15 ± 0.97@@38.25,28.54 ± 0.51 / 48.48 ± 1.74@@28.54,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0,-@@0
